BDX Stock Plunges Despite Q3 Earnings Topping Estimates On Recovery In Elective Volumes; Raised FY21 Guidance,"Aug 05, 2021","<p>Becton Dickinson and Co (NYSE: BDX) reported Q3 revenues of $4.9 billion, +26.9% Y/Y, better than the consensus of $4.51 billion.
The increase is primarily driven by the strong base business...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q3","Aug 05, 2021","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday third quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
Becton Dickinson Acquires Tepha,"Jul 27, 2021","<p>
Medical technology giant Becton, Dickinson and Company (BDX) has snapped up its long-standing partner Tepha, Inc., to accomplish its goal of driving innovation in soft tissue repair and...</p>",/equities/becton-dickinsn
Quest Diagnostics sees uptick in COVID-19 testing as Delta variant spreads,"Jul 22, 2021",<p> By Mrinalika Roy and Carl O'Donnell (Reuters) -U.S. laboratory Quest Diagnostics (NYSE:DGX) Inc said on Thursday demand for COVID-19 testing had increased since the end of June as the more infectious...</p>,/equities/becton-dickinsn
Abbott beats profit estimates as medical device sales rebound,"Jul 22, 2021","<p> (Reuters) -Abbott Laboratories beat quarterly profit estimates on Thursday, driven by a rebound in its non-COVID-19 testing business and sales of its medical devices as vaccinations encouraged...</p>",/equities/becton-dickinsn
Renalytix Appoints Joseph Hutson Vice President of Global Quality and Regulatory,"Jul 22, 2021","<p>
NEW YORK and SALT LAKE CITY, July 22, 2021 (GLOBE NEWSWIRE) -- Renalytix Plc (NASDAQ:RNLX) (LSE: RENX) today announced the appointment of Joseph Hutson as its Vice President of Quality and...</p>",/equities/becton-dickinsn
Becton Dickinson Snaps Up Velano Vascular,"Jul 20, 2021","<p>
Medical technology giant Becton, Dickinson and Company (BDX) has acquired San Francisco-based Velano Vascular to make its vision of a 'One-Stick Hospital Stay’ a reality. The financial terms of the...</p>",/equities/becton-dickinsn
4 Top Dividend Aristocrats to Add to Your Retirement Portfolio,"May 28, 2021","<p>Amid the current market volatility on concerns over rising inflation, we think it is wise to invest in the shares of dividend aristocrats, given their long history of increasing dividends. Johnson...</p>",/equities/becton-dickinsn
4 Top Dividend Aristocrats to Add to Your Retirement Portfolio,"May 28, 2021",<p></p>,/equities/becton-dickinsn
Becton Dickinson To Build Fourth Facility In Spain To Expand Pre-Filled Drug Delivery Business,"May 18, 2021","<p>Becton Dickinson and Co (NYSE: BDX) will build a €165 million ($200 million) high-tech manufacturing facility in Zaragoza, Spain, that will create up to 600 jobs by 2030.
BD plans to begin...</p>",/equities/becton-dickinsn
"MedTech Round Up: Update On Johnson & Johnson, Becton Dickinson, Labcorp, Second Sight Medical, Biocept","May 13, 2021","<p>Johnson &amp; Johnson's (NYSE: JNJ) Vision segment has won FDA approval for the first contact lenses designed to reshape the cornea curve and help treat the progression of myopia in children.
Designed to...</p>",/equities/becton-dickinsn
U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.10%,"May 10, 2021","<p>Investing.com – U.S. stocks were lower after the close on Monday, as losses in the Technology, Consumer Services and Consumer Goods sectors led shares lower.
At the close in NYSE, the Dow Jones...</p>",/equities/becton-dickinsn
Becton Dickinson facing expanded DOJ investigation over government contracts,"May 06, 2021",<p></p>,/equities/becton-dickinsn
Becton Dickinson To Spin-Off Diabetes Care Business: Highlights,"May 06, 2021","<p>While reporting financial results for the second fiscal quarter of the year, during which revenues grew more than 15% to $4.9 billion, Becton Dickinson and Co (NYSE: BDX) also laid out its plans to...</p>",/equities/becton-dickinsn
"Stocks making the biggest moves in the premarket: Etsy, Uber, Zynga, Rocket Companies & more","May 06, 2021","<p>The stocks making the biggest moves in premarket trading include Etsy, Uber, Zynga, Rocket Companies, and more.</p>",/equities/becton-dickinsn
"BDX Q2 Earnings Top Estimates, Reports $480M COVID-19 Diagnostic Sales; Reaffirms FY21 Guidance","May 06, 2021","<p>Becton Dickinson and Co (NYSE: BDX) reported Q2 revenues of $4.91 billion, an increase of 15.4% Y/Y, slightly better than the consensus of $4.89 billion.
The growth was driven by the contribution of...</p>",/equities/becton-dickinsn
"Becton Dickinson beats profit expectations, plans to spin off Diabetes Care business","May 06, 2021","<p>Becton Dickinson &amp; Co. reported Thursday fiscal second-quarter profit and sales that rose above expectations, boosted by $480 million in COVID-19 testing sales, and announced plans to separate its...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q2","May 06, 2021","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday second quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
Becton Dickinson plans to spin off its Diabetes Care business into publicly traded co.,"May 06, 2021","<p>This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this...</p>",/equities/becton-dickinsn
Merck CEO Kenneth Frazier to retire at the end of June,"Feb 04, 2021","<p> By Manas Mishra and Michael Erman (Reuters) - Merck &amp; Co Inc said on Thursday Kenneth Frazier, one of only a handful of Black executives leading major U.S. companies, will step down as chief...</p>",/equities/baxter-intl
"Baxter's Q4 topline up 5%, gives 2021 forecast","Feb 04, 2021",<p>Baxter International (NYSE:BAX) Q4 results: Revenues: $3.2B (+5.3% Y/Y); Renal Care: $1.01B (+6%); Medication Delivery: $753M (-3%); Pharmaceuticals: $571M (-2%); Clinical Nutrition:...</p>,/equities/baxter-intl
"Baxter Earnings, Revenue Beat in Q4","Feb 04, 2021","<p>Investing.com - Baxter (NYSE:BAX) reported on Thursday fourth quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Baxter announced earnings per share of $0.8 on...</p>",/equities/baxter-intl
"The Daily Biotech Pulse: Novartis COVID-19 Drug Readout, Merck And Roche Earnings, 3 IPOs","Feb 04, 2021","<p>Here's a roundup of top developments in ...
Full story available on Benzinga.com</p>",/equities/baxter-intl
"Baxter EPS beats by $0.04, beats on revenue, guides 1Q21 and FY21 above consensus","Feb 04, 2021",<p></p>,/equities/baxter-intl
Baxter Q4 2020 Earnings Preview,"Feb 03, 2021","<p>Baxter (NYSE:BAX) is scheduled to announce Q4 earnings results on Thursday, February 4th, before market open.The consensus EPS Estimate is $0.76 (-21.6% Y/Y) and the consensus Revenue...</p>",/equities/baxter-intl
"The Week Ahead In Biotech: Merck, Pfizer In Earnings Mix, Plus Adamas, Mallinckrodt FDA Decisions, IPOs And More","Jan 30, 2021","<p>Biotech stocks alternated between gains and losses in the week ended Jan. 29 before ending lower. Big pharma earnings season kick started, with Novartis AG(NYSE: NVS), Johnson &amp; Johnson (NYSE: JNJ)...</p>",/equities/baxter-intl
"Top Analyst Upgrades and Downgrades: ADT, ADP, Baxter, Boeing, NRG Energy, Ralph Lauren, Skyworks, Stitch Fix, Western Digital and More","Jan 29, 2021","<p>Friday's top analyst upgrades and downgrades included ADT, ADP, Baxter, Boeing, NRG Energy, Ralph Lauren, Skyworks Solutions, Stitch Fix and Western Digital.</p>",/equities/baxter-intl
Global Dialysis Market Size Worth USD 177.56 Billion at 7.7% CAGR; Key Market Leaders Such as Fresenius and Baxter to Focus on Efficient Delivery of Dialysis Services to Patients: Fortune Business Insights™,"Jan 21, 2021","<p>
Pune, India, Jan. 21, 2021 (GLOBE NEWSWIRE) -- The global dialysis market size is projected to reach USD 177.56 billion by 2027, exhibiting a CAGR of 7.7% during the forecast period. Complications...</p>",/equities/baxter-intl
Rugby-Concussion case casts dark cloud over the sport,"Dec 17, 2020",<p> By Mitch Phillips LONDON (Reuters) - The rugby year ended with the sport excitedly looking ahead to the next World Cup while bracing for a potentially seismic challenge to the very fabric of the game...</p>,/equities/baxter-intl
"Baxter won't rule out large deals, though harder to come by today","Mar 17, 2021",<p></p>,/equities/baxter-intl
Omnicell weaker after doubts on report of Baxter higher bid,"Mar 12, 2021",<p>Omnicell (OMCL) fell 1%after some doubts about a report yesterday that Baxter (BAX) had raised its bid to $150/share.Gordon Haskett's Don Bilson is skeptical of a Street Insider report...</p>,/equities/baxter-intl
Baxter's AK 98 Hemodialysis Machine Ok'd In US,"Mar 12, 2021","<p>The FDA has approved Baxter International Inc's (NYSE: BAX) next-generation Artificial Kidney 98 (AK 98) dialysis machine.
AK ...
Full story available on Benzinga.com</p>",/equities/baxter-intl
Baxter secures FDA 510(k) clearance of AK 98 hemodialysis machine,"Mar 12, 2021","<p>The FDA has cleared Baxter International's (BAX) next-generation Artificial Kidney 98 (AK 98) dialysis machine, a portable and easy-to-use system to administer hemodialysis...</p>",/equities/baxter-intl
Moderna ropes in Baxter for fill/finish manufacturing of COVID-19 vaccine,"Mar 08, 2021",<p></p>,/equities/baxter-intl
Baxter To Offer Fill/Finish Services To Moderna's COVID-19 Vaccine In US,"Mar 08, 2021",<p>Baxter International Inc (NYSE: BAX) has agreed to provide manufacturing services for Moderna Inc's (NASDAQ: </p>,/equities/baxter-intl
"Baxter to provide sterile manufacturing, packaging for Moderna's COVID-19 vaccine","Mar 08, 2021","<p>Baxter International Inc. announced Monday an agreement with Moderna Inc. , in which Baxter will provide sterile manufacturing services and supply packaging for 60 million to 90 million doses of...</p>",/equities/baxter-intl
"These 'Sweet 16' recovery stocks still have upside, Raymond James says","Feb 09, 2021","<p>These 'Sweet 16' recovery stocks still have upside, Raymond James says</p>",/equities/baxter-intl
Raymond James says upside remains for its ‘sweet 16’ recovery stock picks,"Feb 09, 2021",<p>Raymond James says upside remains for its ‘sweet 16’ recovery stock picks</p>,/equities/baxter-intl
"The Tell: These ‘sweet sixteen’ recovery stocks still have upside, according to Raymond James","Feb 09, 2021","<p>It's getting harder to find once-beaten-down U.S. stocks that haven't mostly returned to pre-COVID levels, these analysts note, but there are a handful of options.</p>",/equities/baxter-intl
New positions taken by Starboard Value,"May 15, 2017","<p>Starboard Value new long positions: FTNT, ABCO, CL, MYCC. Starboard Value increased stakes: CTSH, HPE, QTM, DEPO, PRGO.Starboard Value exited positions: M, COL, WRK, VIAV, CSOD, TTWO. Starboard Value...</p>",/equities/baxter-intl
Healthcare equipment names lead healthcare sector higher,"Apr 26, 2017","<p>Edwards Lifesciences (EW +9.5%), Baxter International (BAX +3.8%), and Integra Lifesciences (IART +4.3%) are all putting in big moves following impressive Q1 results.That's spreading to other sector...</p>",/equities/baxter-intl
Notable earnings before Wednesday’s open,"Apr 25, 2017","<p>ALK, ANTM, APH, AUDC, AVY, AXTA, BA, BABY, BAX, BCE, BCO, BLMN, BOKF, CFR, CPF, CVE, DPS, DTE, ETR, EVR, FCAU, FLIR, FSV, GD, GRA, HES, HSY, HUN, IART, IR, LEA, MDCO, MDSO, MGLN, MHO, MKTX, NDAQ, NEO,...</p>",/equities/baxter-intl
Back to zero: Companies use 1970s budget tool to cut costs as they hunt for growth,"Jan 30, 2017",<p> By Tim McLaughlin BOSTON (Reuters) - The number of U.S. companies using a budgeting tool made famous in the 1970s by former U.S. President Jimmy Carter is surging as they turn their spending habits...</p>,/equities/baxter-intl
Fosun agrees to buy KKR-backed Indian drugmaker for $1.4 billion: source,"Jul 28, 2016","<p> HONG KONG (Reuters) - Shanghai Fosun Pharmaceutical Group Co Ltd has agreed to buy Gland Pharma - backed by KKR &amp; Co LP - for about $1.4 billion, a person with direct knowledge of the matter...</p>",/equities/baxter-intl
U.S. companies brighten their earnings outlook,"May 09, 2016",<p> By Caroline Valetkevitch NEW YORK (Reuters) - The profit recession that has weighed on large-cap stocks on Wall Street for the past three quarters may be loosening its grip as U.S. companies allow a...</p>,/equities/baxter-intl
Hedge funds place bets on Morgan Stanley; some exit Valeant ,"Feb 16, 2016","<p> By Svea Herbst-Bayliss and Sam Forgione NEW YORK/BOSTON (Reuters) - Top U.S. hedge fund management firms, including Dan Loeb's Third Point LLC, took new positions in Morgan Stanley (N:MS)...</p>",/equities/baxter-intl
Drugmaker Shire to buy Baxalta for $32 billion after six-month pursuit,"Jan 11, 2016",<p> By Ben Hirschler and Paul Sandle LONDON (Reuters) - Drugmaker Shire Plc (L:SHP) clinched its six-month pursuit of Baxalta International Inc (N:BXLT) on Monday with an agreed $32 billion cash and...</p>,/equities/baxter-intl
Exclusive: Shire closer to deal to buy Baxalta - sources,"Dec 22, 2015",<p> By Carl O'Donnell and Pamela Barbaglia NEW YORK/LONDON (Reuters) - Drug maker Shire Plc (L:SHP) has made a new acquisition offer for peer Baxalta International Inc (N:BXLT) that is roughly in...</p>,/equities/baxter-intl
Exclusive: Shire prepares to make new bid for Baxalta - source,"Nov 24, 2015",<p> By Joshua Franklin and Pamela Barbaglia ZURICH/LONDON (Reuters) - Drugmaker Shire (L:SHP) is preparing to make a new takeover offer for U.S. biotech firm Baxalta (N:BXLT) that if successful will...</p>,/equities/baxter-intl
Canadian man held in Syria is freed in Beirut,"Aug 09, 2019","<p> BEIRUT (Reuters) - Canadian Kristian Lee Baxter (NYSE:BAX), detained while travelling in Syria last year, was freed on Friday, the second Westerner released by the Syrian government in two weeks with...</p>",/equities/baxter-intl
"Ahead by a century, U.S. storms to 100 Pan Am medals","Aug 03, 2019","<p>By Steve Keating
LIMA (Reuters) - The United States needed only one week to hit the medal century mark at the Pan Am Games on Friday while Canada shot up the table into second place after sweeping all...</p>",/equities/baxter-intl
"Google's competition for advertising heats up from Amazon, rival platforms","May 01, 2019","<p> By Sheila Dang (Reuters) - Alphabet (NASDAQ:GOOGL) Inc's Google, the largest U.S. digital advertising platform, is facing increased competition from sites where people purchase products and...</p>",/equities/baxter-intl
South African mining firms seek charter changes over past black ownership deals,"Mar 27, 2019",<p> JOHANNESBURG (Reuters) - Mining companies have requested a judicial review of South Africa's 2018 mining charter to change clauses related to transactions made in the past to increase black...</p>,/equities/baxter-intl
"Eskom price hike to cost South Africa 90,000 mining jobs: Minerals Council","Mar 25, 2019","<p> JOHANNESBURG (Reuters) - South Africa's gold and platinum mines will shed around 90,000 jobs in the next three years as above-inflation electricity price increases by power utility Eskom add to...</p>",/equities/baxter-intl
Baxter declares dividend and OKs $2B in new stock buybacks; shares up 1%,"Nov 13, 2018","<p>Baxter International (BAX) declares a $0.19 quarterly dividend payable on January 2, 2019. The board has also authorized $2B in additional share repurchases, increasing the total currently authorized...</p>",/equities/baxter-intl
Baxter declares $0.19 dividend,"Nov 13, 2018","<p>Baxter (NYSE:BAX) declares $0.19/share quarterly dividend, in line with previous.
Forward yield 1.23%
Payable Jan. 2; for shareholders of record Dec. 3; ex-div Nov. 30.
See BAX Dividend Scorecard,...</p>",/equities/baxter-intl
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.97%,"Oct 31, 2018","<p>Investing.com – U.S. stocks were higher after the close on Wednesday, as gains in the Technology, Basic Materials and Industrials sectors led shares higher.
At the close in NYSE, the Dow Jones...</p>",/equities/baxter-intl
Stocks - Rally Mode Grips Wall Street as Dow Bags 240 Points,"Oct 31, 2018","<p>Investing.com - Stocks surged Wednesday as a rally in Facebook lifted tech stocks, though the major averages still posted sharp monthly losses, bloodied by a selloff in October.
The Dow Jones...</p>",/equities/baxter-intl
"Baxter Earnings beat, Revenue misses In Q3","Oct 31, 2018","<p>Investing.com - Baxter (NYSE:BAX) reported third quarter earnings that beat analyst's expectations on Wednesday and revenue that fell short of forecasts.
The firm reported earnings per share of $0.8...</p>",/equities/baxter-intl
Anthem adds industry veteran Susan DeVore to board of directors,"Aug 04, 2021",<p>Anthem (ANTM) announces the appointment of Susan DeVore to the company's board of directors.DeVore has decades of experience in the industry having held leadership roles in the...</p>,/equities/wellpoint-inc
Anthem invests $88M in affordable housing in Indiana,"Jul 26, 2021",<p>Anthem (ANTM) has invested in affordable housing funds totaling $87.9M across the state of Indiana as part of its efforts to improve lives and communities.The funds support the...</p>,/equities/wellpoint-inc
Anthem price target lifted at Cantor noting new Medicare contract in New York,"Jul 22, 2021",<p></p>,/equities/wellpoint-inc
Evercore ISI Stick to Their Buy Rating for Anthem,"Jul 22, 2021","<p>Evercore ISI analyst Michael Newshel maintained a Buy rating on Anthem on Wednesday, setting a price target of $335, which is approximately 12.67% below the present share price of $383.59.
Newshel...</p>",/equities/wellpoint-inc
Anthem declares $1.13 dividend,"Jul 22, 2021","<p>Anthem (NYSE:ANTM) declares $1.13/share quarterly dividend, in line with previous.Forward yield 1.18%Payable Sept. 24; for shareholders of record Sept. 10; ex-div DATE Sept.</p>",/equities/wellpoint-inc
Anthem still weighing coverage decision on Biogen's Aduhelm,"Jul 21, 2021",<p></p>,/equities/wellpoint-inc
Anthem beats Q2 revenue driven by government business; lifts 2021 guidance,"Jul 21, 2021",<p>Anthem (ANTM) is trading ~1.0% higher in the pre-market after the company managed to exceed expectations for its Q2 2021 financials.Operating revenue grew by 14.1% YoY to $33.3B driven...</p>,/equities/wellpoint-inc
"Anthem's Q2 Earnings, Sales Boosted By Medicaid & Medicare Growth; Raises FY21 Outlook","Jul 21, 2021","<p>Anthem Inc (NYSE: ANTM) reported second-quarter earnings that beat analysts' forecasts and revenue that topped expectations. EPS of $7.03 on revenue of $33.3 billion, surpassing the consensus...</p>",/equities/wellpoint-inc
"Netflix, Nord Stream, Earnings and Crude Inventories - What's Moving Markets","Jul 21, 2021","<p>By Geoffrey Smith 
Investing.com -- Netflix (NASDAQ:NFLX) disappoints with its subscriber growth forecasts, the U.S. relents in its efforts to stop a new Russian gas pipeline to Germany, the U.K....</p>",/equities/wellpoint-inc
Anthem tops profit and revenue estimates in latest quarter,"Jul 21, 2021","<p>Anthem Inc. said Wednesday it had net income of $1.793 billion, or $7.25 a share, in the second quarter, down from $2.276 billion, or $8.91 a share, in the year-earlier period. Adjusted per-share...</p>",/equities/wellpoint-inc
Anthem now sees full-year adj. EPS $25.50; FactSet consensus $25.26,"Jul 21, 2021","<p>This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this...</p>",/equities/wellpoint-inc
"Anthem EPS beats by $0.69, beats on revenue","Jul 21, 2021",<p>Anthem (ANTM): Q2 Non-GAAP EPS of $7.03 beats by $0.69; GAAP EPS of $7.25 beats by $1.22.Revenue of $33.3B (+14.1% Y/Y) beats by $80M.Medical membership of 44.3M vs</p>,/equities/wellpoint-inc
Anthem Q2 2021 Earnings Preview,"Jul 20, 2021","<p>Anthem (NYSE:ANTM) is scheduled to announce Q2 earnings results on Wednesday, July 21st, before market open.The consensus EPS Estimate is $6.34 (-31.1% Y/Y) and the consensus...</p>",/equities/wellpoint-inc
"Arlington, Va., Named 'Fittest City' in 2021 American Fitness Index® Ranking of Top 100","Jul 13, 2021","<p>
Indianapolis, Indiana, July 13, 2021 (GLOBE NEWSWIRE) -- Arlington, Virginia, has been named ""America's Fittest City"" in the annual American Fitness Index® rankings published by the American...</p>",/equities/wellpoint-inc
"Anthem, Deutsche Bank, Nio, Synchrony Financial and More Friday Afternoon Analyst Calls","Jul 09, 2021","<p>24/7 Wall St. looks at some big analyst calls that we have seen so far on Friday, including Anthem, Deutsche Bank, Nio and Synchrony Financial.</p>",/equities/wellpoint-inc
UPDATE -- Aspira Women's Health Inc. Announces Coverage for OVA1® in the AIM Specialty Health Laboratory Medicine Clinical Guidelines,"Jul 08, 2021",<p>AIM is a member of the Anthem Blue Cross Blue Shield family of companies which promotes optimal care through use of evidence-based clinical guidelines and real-time decision support for both providers...</p>,/equities/wellpoint-inc
Anthem Inc (ANTM): Price Now Near $375.62; Daily Chart Shows Downtrend on 20 Day Basis,"Jun 22, 2021","<p>The moving averages on the daily timeframe suggest a bullishness in price, as the 20, 50, 100 and 200 are all in a bullish alignment -- meaning the shorter durations are above the longer duration...</p>",/equities/wellpoint-inc
Anthem Inc (ANTM): Price Now Near $383.41; Daily Chart Shows An Uptrend on 50 Day Basis,"Jun 10, 2021","<p>It's been a feast for bears operating on the daily timeframe, as antm has now gone down 4 of the past 5 days.
The post Anthem Inc (ANTM): Price Now Near $383.41; Daily Chart Shows An Uptrend on 50 Day...</p>",/equities/wellpoint-inc
"Anthem downgraded while Community Health and Pennant upgraded at RBC, and more in analyst action","Jun 10, 2021","<p>While maintaining a price target of $399 on shares, RBC is downgrading shares of Anthem to sector perform from outperform.</p>",/equities/wellpoint-inc
A TikTok tune has become Sally Beauty's new anthem as it embraces vivid hair color to fuel growth,"Jun 04, 2021","<p>The retailer has reached out to younger customers, grown its e-commerce business and emphasized vibrant hair colors as it emerges from the pandemic.</p>",/equities/wellpoint-inc
Becton Dickinson profit beats estimates on boost from COVID-19 tests,"Aug 06, 2020","<p> (Reuters) - Medical device maker Becton Dickinson and Co (N:BDX) beat quarterly profit estimates on Thursday, aided by higher demand for its COVID-19 diagnostic test kits as the United States ramped...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings Beat, Revenue Misses In Q3","Aug 06, 2020","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday third quarter earnings that beat analysts' forecasts and revenue that fell short of expectations.
Becton Dickinson announced earnings...</p>",/equities/becton-dickinsn
Leerink Partners Stick to Their Hold Rating for Becton Dickinson And Company,"Jul 15, 2020","<p>Leerink Partners analyst Richard Newitter maintained a Hold rating on Becton Dickinson (NYSE:BDX) And Company on Wednesday, setting a price target of $277, which is approximately 7.61% above the...</p>",/equities/becton-dickinsn
U.S. government to invest $42 million in Becton Dickinson's injection device production,"Jul 08, 2020",<p>(Reuters) - Becton Dickinson and Co (N:BDX) said on Wednesday the U.S. government will invest $42 million to expand the medical technology company's manufacturing lines for injection devices to...</p>,/equities/becton-dickinsn
Raymond James Stick to Their Buy Rating for Becton Dickinson And Company,"Jun 25, 2020","<p>Raymond James analyst Lawrence Keusch maintained a Buy rating on Becton Dickinson (NYSE:BDX) And Company on Thursday, setting a price target of $265, which is approximately 11.42% above the present...</p>",/equities/becton-dickinsn
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.52%,"May 20, 2020","<p>Investing.com – U.S. stocks were higher after the close on Wednesday, as gains in the Oil &amp; Gas, Technology and Financials sectors led shares higher.
At the close in NYSE, the Dow Jones Industrial...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q2","May 07, 2020","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday second quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
How Lipper Award-winning fund managers are playing coronavirus scare,"Mar 06, 2020",<p> By David Randall NEW YORK (Reuters) - Uncertainty over the economic impact of the coronavirus outbreak has prompted at least some winners of the U.S. Lipper Fund Awards to look for companies that can...</p>,/equities/becton-dickinsn
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.30%,"Feb 06, 2020","<p>Investing.com – U.S. stocks were higher after the close on Thursday, as gains in the Telecoms, Technology and Consumer Goods sectors led shares higher.
At the close in NYSE, the Dow Jones Industrial...</p>",/equities/becton-dickinsn
Stocks rise as coronavirus worry ebbs,"Feb 06, 2020",<p> NEW YORK (Reuters) - U.S. stocks gained for a fourth straight session on Thursday and Wall Street's main indexes hit record highs amid lessening concerns over the economic fallout from the...</p>,/equities/becton-dickinsn
T. Rowe Price Equity Income Fund increased stake in Clearwater Paper Corporation,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 319 thousand Clearwater Paper Corporation (NYSE:CLW) shares for $12 million at an average price of $37.94 per share.
Shares of...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Proofpoint Inc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 2.8 million Proofpoint Inc (NASDAQ:PFPT) shares for $300 million at an average price of $105.55 per share.
Shares of Proofpoint...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund increased stake in Vail Resorts Inc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund added 823 thousand Vail Resorts Inc (NYSE:MTN) shares for $176 million at an average price of $213.97 per share.
Shares of Vail...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Becton Dickinson & Co.,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 3.2 million Becton Dickinson &amp; Co. (NYSE:BDX) shares for $737 million at an average price of $232.68 per share.
Shares of Becton...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in J.B.Hunt Transport Services Inc,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 4.6 million J.B.Hunt Transport Services Inc (JBHT) shares for $581 million at an average price of $126.38 per share.
Shares of...</p>",/equities/becton-dickinsn
"T. Rowe Price Equity Income Fund increased stake in Lumber Liquidators Holdings, In","Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 1.3 million Lumber Liquidators Holdings, In (NYSE:LL) shares for $29 million at an average price of $22.05 per share.
Shares of...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Visteon Corp,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 2.8 million Visteon Corp (NASDAQ:VC) shares for $196 million at an average price of $69.22 per share.
Shares of Visteon Corp are...</p>",/equities/becton-dickinsn
T. Rowe Price Equity Income Fund reduced stake in Aptiv PLC,"Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund sold 5.5 million Aptiv PLC (NYSE:APTV) shares for $508 million at an average price of $91.68 per share.
Shares of Aptiv PLC are up 7.18%...</p>",/equities/becton-dickinsn
"T. Rowe Price Equity Income Fund increased stake in Bill.com Holdings, Inc.","Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 10 million Bill.com Holdings, Inc. (NYSE:BILL) shares for $1 billion at an average price of $100.31 per share.
Shares of Bill.com...</p>",/equities/becton-dickinsn
"T. Rowe Price Equity Income Fund increased stake in RAPT Therapeutics, Inc.","Oct 13, 2020","<p>On the 30th of September, the T. Rowe Price Equity Income Fund bought 1.3 million RAPT Therapeutics, Inc. (NASDAQ:RAPT) shares for $43 million at an average price of $32.20 per share.
Shares of RAPT...</p>",/equities/becton-dickinsn
JPMorgan Downgrades Becton Dickinson On Muffled FY22 Outlook,"Aug 06, 2021","<p>JPMorgan downgraded Becton Dickinson and Co (NYSE: BDX) to Neutral from Overweight with a price target of $265, down from $280. 
While Becton reported better than expected top and bottom-line Q3...</p>",/equities/becton-dickinsn
BDX Stock Plunges Despite Q3 Earnings Topping Estimates On Recovery In Elective Volumes; Raised FY21 Guidance,"Aug 05, 2021","<p>Becton Dickinson and Co (NYSE: BDX) reported Q3 revenues of $4.9 billion, +26.9% Y/Y, better than the consensus of $4.51 billion.
The increase is primarily driven by the strong base business...</p>",/equities/becton-dickinsn
"Becton Dickinson Earnings, Revenue Beat in Q3","Aug 05, 2021","<p>Investing.com - Becton Dickinson (NYSE:BDX) reported on Thursday third quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Becton Dickinson announced earnings per...</p>",/equities/becton-dickinsn
Becton Dickinson Acquires Tepha,"Jul 27, 2021","<p>
Medical technology giant Becton, Dickinson and Company (BDX) has snapped up its long-standing partner Tepha, Inc., to accomplish its goal of driving innovation in soft tissue repair and...</p>",/equities/becton-dickinsn
Quest Diagnostics sees uptick in COVID-19 testing as Delta variant spreads,"Jul 22, 2021",<p> By Mrinalika Roy and Carl O'Donnell (Reuters) -U.S. laboratory Quest Diagnostics (NYSE:DGX) Inc said on Thursday demand for COVID-19 testing had increased since the end of June as the more infectious...</p>,/equities/becton-dickinsn
Abbott beats profit estimates as medical device sales rebound,"Jul 22, 2021","<p> (Reuters) -Abbott Laboratories beat quarterly profit estimates on Thursday, driven by a rebound in its non-COVID-19 testing business and sales of its medical devices as vaccinations encouraged...</p>",/equities/becton-dickinsn
